0.01,plane,temp,8,-0.0157124893856,-0.00694942787319,-0.000551327311094,-0.0747604167302,-0.0747604167302,-0.941684032427,0.176452241553,0.0746596215845,4.80942579135,-0.0240625975974,-0.00910115535368,0.00221494123564
0.02,plane,temp,8,-0.0157036923852,-0.00694520093688,-0.000532936633717,-0.0747963405304,-0.0747963405304,-0.941603414977,0.177161802201,0.0746726260508,4.80866897777,-0.0240908509511,-0.00913745296412,0.00214834070383
0.03,plane,temp,8,-0.0156941295681,-0.00694072550458,-0.000515089131863,-0.0748731180632,-0.0748731180633,-0.941430658457,0.178048636914,0.0747693856785,4.80715138965,-0.0241444490562,-0.00918420893389,0.00206355652653
0.04,plane,temp,8,-0.0156837150347,-0.00693596355964,-0.000497769060899,-0.0749905688373,-0.074990568837,-0.941165165842,0.179052541699,0.0749422897212,4.80486623948,-0.0242174724095,-0.00923897408496,0.00198591680563
0.05,plane,temp,8,-0.0156723639735,-0.00693087750561,-0.000480960730277,-0.0751484296111,-0.0751484296108,-0.940805980382,0.180160115053,0.0751845591394,4.80179783339,-0.0243098943811,-0.00930186248327,0.00191505774982
0.06,plane,temp,8,-0.0156599922865,-0.00692542991772,-0.00046464853326,-0.075346348317,-0.0753463483172,-0.940351783377,0.181352358933,0.0754874425612,4.7979255528,-0.0244216562777,-0.00937297969156,0.00185058069171
0.07,plane,temp,9,-0.011017422967,-0.00236269455813,-0.000362690547794,-0.0657532590777,-0.0657532590776,-0.949705801452,-0.259619168637,-0.351720803397,4.4187630449,0.0,0.0,0.0
0.08,plane,temp,9,-0.0110041542201,-0.00235045372794,-0.000304777816059,-0.0581987280577,-0.0581987280577,-0.963531337384,-0.0100599507634,-0.0715343835628,4.85382502698,1.12721646402e-06,1.18216716396e-06,0.0846442999675
0.09,plane,temp,9,-0.010990404237,-0.00234592812763,-0.000268716871651,-0.0526614340118,-0.0526614340117,-0.971346306675,-0.135544700474,0.0463046297081,4.85181945898,1.54357382431e-09,-1.30820847211e-09,-3.46726605016e-05
0.1,plane,temp,9,-0.0109795064448,-0.00234294187389,-0.000237415274448,-0.0486146172369,-0.0486146172368,-0.976175296732,-0.134666247893,0.0460049465165,4.85356621924,2.07086028881e-09,-1.63156960858e-09,-3.50789368299e-05
0.11,plane,temp,9,-0.0109712762649,-0.00234106092651,-0.000212259486155,-0.0457774302358,-0.0457774302357,-0.979191340541,-0.133975788715,0.045769583122,4.85491328371,2.63011479262e-09,-1.95937860381e-09,-3.53150308327e-05
0.12,plane,temp,9,-0.0109655200812,-0.00233994461443,-0.000193977129124,-0.0439110093514,-0.0439110093513,-0.981026424822,-0.133478832211,0.0456004134992,4.85587083839,3.2087662527e-09,-2.28574845162e-09,-3.53883613038e-05
0.13,plane,temp,9,-0.0109621102109,-0.00233936128389,-0.000182943460506,-0.0428538090792,-0.0428538090791,-0.982016656537,-0.133179236608,0.0454987481267,4.8564461672,3.7961990218e-09,-2.60558106341e-09,-3.53035084389e-05
0.14,plane,temp,10,-0.0064003478221,-0.00479160261791,-0.000158609062064,-0.0380528073476,-0.0380528073476,-0.984285038447,-0.0216290793564,-0.01893251182,4.89644907709,-0.000341040898448,-0.00037672508815,0.000166707623798
0.15,plane,temp,5,-0.0172424206744,0.019627923336,-0.000305893581401,-0.0751364137998,-0.0751364137997,-0.969437418071,-0.0207795053654,-0.019647661467,4.89588429855,-0.000329798340087,-0.000364276171597,0.000171205959537
0.16,plane,temp,5,-0.0172408714202,0.0196285794832,-0.000295624485968,-0.0742038490253,-0.0742038490251,-0.970257386271,-0.0207371261285,-0.0197104080263,4.89596250924,-0.000318447442808,-0.000351758621034,0.000168472049407
0.17,plane,temp,5,-0.0172395576576,0.0196289965122,-0.000285679920557,-0.0733044695435,-0.0733044695434,-0.971034819525,-0.0207373647725,-0.0198169391706,4.89602244627,-0.000307490566213,-0.000339670398832,0.000166327239759
0.18,plane,temp,5,-0.0172384779144,0.0196291756463,-0.000276052630539,-0.0724350583234,-0.0724350583234,-0.971774051158,-0.0207803038272,-0.0199674382637,4.89606406114,-0.000296913426043,-0.000327996429787,0.000164750890531
0.19,plane,temp,9,-0.010003814201,-0.00910678548217,-0.000148225992371,-0.0397935494001,-0.0397935494001,-0.984694034182,-0.001040467873,0.00180749413234,4.897988478,-0.000306719876579,-0.000306653578543,-6.96463686262e-06
